"","status","age_min","age_max","admin2guid","vaccine_type","activity_parent_code","date"
"19097","Done",0,60,14,"bOPV",47,"2022-05-13"
"19098","Done",0,60,160,"bOPV",111,"2022-03-26"
"19099","Done",0,60,388,"bOPV",65,"2017-01-28"
"19100","Done",0,60,500,"nOPV2",17,"2020-02-01"
"19101","Done",0,60,233,"IPV + bOPV",111,"2022-01-22"
"19102","Done",0,60,189,"mOPV2",55,"2018-06-26"
"19103","Done",0,60,562,"bOPV",44,"2017-03-25"
"19104","Done",0,60,585,"bOPV",50,"2021-04-23"
"19105","Done",0,60,521,"nOPV2",44,"2019-07-29"
"19106","Done",0,59,139,"f-IPV",65,"2023-11-04"
"19107","Done",0,60,22,"f-IPV",47,"2016-05-13"
"19108","Done",0,60,770,"f-IPV",20,"2018-01-20"
"19109","Done",0,60,636,"bOPV",38,"2022-01-22"
"19110","Done",0,59,85,"f-IPV",109,"2017-03-25"
"19111","Done",0,60,768,"bOPV",48,"2019-07-12"
"19112","Done",0,60,387,"mOPV2",111,"2019-07-29"
"19113","Done",0,60,401,"bOPV",66,"2020-02-01"
"19114","Done",0,60,606,"nOPV2",23,"2017-03-25"
"19115","Done",0,60,347,"nOPV2",54,"2017-06-30"
"19116","Done",0,60,76,"bOPV",13,"2017-10-13"
"19117","Done",0,60,732,"nOPV2",55,"2021-05-07"
"19118","Done",0,60,198,"bOPV",91,"2016-05-13"
"19119","Done",0,60,695,"bOPV",107,"2019-07-29"
"19120","Done",0,60,402,"f-IPV",109,"2023-07-16"
"19121","Done",0,60,712,"bOPV",102,"2019-04-12"
"19122","Done",0,60,380,"nOPV2",13,"2016-10-14"
"19123","Done",0,60,353,"bOPV",65,"2017-04-21"
"19124","Done",0,60,586,"bOPV",26,"2023-12-14"
"19125","Done",0,60,106,"mOPV2",38,"2019-01-26"
"19126","Done",0,60,594,"mOPV2",14,"2018-04-06"
"19127","Done",0,60,91,"bOPV",14,"2022-05-13"
"19128","Done",0,60,635,"IPV + bOPV",45,"2019-07-29"
"19129","Done",0,60,352,"bOPV",55,"2023-05-12"
"19130","Done",0,60,219,"bOPV",11,"2017-01-28"
"19131","Done",0,60,747,"bOPV",64,"2019-03-16"
"19132","Done",0,60,500,"bOPV",46,"2023-10-13"
"19133","Done",0,60,134,"nOPV2",11,"2023-01-20"
"19134","Done",0,60,714,"nOPV2",55,"2022-01-22"
"19135","Done",0,60,22,"bOPV",107,"2019-01-26"
"19136","Done",0,35,637,"bOPV",112,"2023-09-29"
"19137","Done",0,60,70,"bOPV",44,"2023-07-16"
"19138","Done",0,60,276,"bOPV",26,"2024-03-02"
"19139","Done",0,60,564,"bOPV",68,"2023-07-16"
"19140","Done",0,60,10,"bOPV",87,"2023-11-04"
"19141","Done",0,60,573,"mOPV2",14,"2018-11-03"
"19142","Done",0,60,116,"nOPV2",106,"2018-11-03"
"19143","Done",0,60,421,"nOPV2",110,"2020-10-16"
"19144","Done",0,60,676,"bOPV",26,"2017-01-28"
"19145","Done",0,60,272,"nOPV2",48,"2019-07-29"
"19146","Done",0,60,541,"nOPV2",42,"2023-11-04"
"19147","Done",0,60,689,"bOPV",106,"2022-10-07"
"19148","Done",0,60,556,"bOPV",44,"2023-12-14"
"19149","Done",0,60,454,"f-IPV",111,"2019-07-26"
"19150","Done",0,60,728,"bOPV",109,"2020-10-16"
"19151","Done",0,60,562,"nOPV2",94,"2021-09-03"
"19152","Done",0,60,158,"IPV + bOPV",103,"2023-12-14"
"19153","Done",0,60,332,"nOPV2",89,"2021-06-25"
"19154","Done",0,60,40,"bOPV",107,"2021-05-07"
"19155","Done",0,60,436,"nOPV2",105,"2022-07-29"
"19156","Done",0,60,130,"bOPV",44,"2017-04-21"
"19157","Done",0,60,28,"mOPV2",44,"2017-03-25"
"19158","Done",0,60,162,"nOPV2",102,"2019-07-12"
"19159","Done",0,60,713,"bOPV",41,"2018-11-01"
"19160","Done",0,60,317,"bOPV",18,"2017-06-30"
"19161","Done",0,60,755,"bOPV",106,"2021-05-07"
"19162","Done",0,60,495,"mOPV2",25,"2016-09-16"
"19163","Done",0,60,750,"mOPV2",14,"2017-04-21"
"19164","Done",0,60,492,"f-IPV",100,"2023-12-14"
"19165","Done",0,60,600,"nOPV2",68,"2019-03-16"
"19166","Done",0,60,89,"nOPV2",95,"2024-03-02"
"19167","Done",0,60,516,"bOPV",102,"2022-09-02"
"19168","Done",0,60,552,"nOPV2",77,"2018-12-08"
"19169","Done",0,60,14,"bOPV",93,"2023-12-14"
"19170","Done",0,35,204,"bOPV",106,"2016-12-16"
"19171","Done",0,60,223,"nOPV2",13,"2017-10-13"
"19172","Done",0,60,330,"nOPV2",112,"2018-06-26"
"19173","Done",0,60,521,"bOPV",44,"2023-09-29"
"19174","Done",0,60,353,"nOPV2",46,"2017-01-28"
"19175","Done",0,60,753,"nOPV2",55,"2022-01-22"
"19176","Done",0,60,773,"mOPV2",91,"2023-09-29"
"19177","Done",0,60,266,"nOPV2",27,"2018-04-06"
"19178","Done",0,60,315,"mOPV2",14,"2024-03-02"
"19179","Done",0,60,200,"bOPV",112,"2019-04-26"
"19180","Done",0,60,308,"nOPV2",18,"2019-07-26"
"19181","Done",0,60,396,"nOPV2",12,"2017-01-28"
"19182","Done",0,60,638,"bOPV",55,"2021-09-03"
"19183","Done",0,60,227,"nOPV2",14,"2023-10-13"
"19184","Done",0,60,590,"nOPV2",48,"2021-10-08"
"19185","Done",0,35,651,"bOPV",80,"2022-01-22"
"19186","Done",0,60,766,"nOPV2",17,"2018-12-08"
"19187","Done",0,60,634,"mOPV2",102,"2017-03-25"
"19188","Done",0,60,79,"bOPV",91,"2017-01-28"
"19189","Done",0,60,260,"bOPV",18,"2020-10-16"
"19190","Done",0,60,147,"f-IPV",38,"2016-09-16"
"19191","Done",0,60,636,"bOPV",13,"2017-06-30"
"19192","Done",0,59,242,"nOPV2",88,"2023-09-29"
"19193","Done",0,60,444,"bOPV",111,"2016-08-26"
"19194","Done",0,60,96,"bOPV",18,"2019-12-01"
"19195","Done",0,60,673,"mOPV2",19,"2017-02-25"
"19196","Done",0,60,130,"bOPV",98,"2017-04-21"
"19197","Done",0,60,760,"bOPV",22,"2018-04-06"
"19198","Done",0,60,6,"nOPV2",20,"2020-02-01"
"19199","Done",0,60,247,"bOPV",107,"2022-01-22"
"19200","Done",0,60,763,"bOPV",68,"2023-09-29"
"19201","Done",0,60,292,"bOPV",12,"2022-01-22"
"19202","Done",0,60,542,"bOPV",59,"2018-06-26"
"19203","Done",0,60,697,"mOPV2",44,"2018-01-20"
"19204","Done",0,59,557,"nOPV2",45,"2021-08-06"
"19205","Done",0,60,66,"nOPV2",111,"2018-06-26"
"19206","Done",0,60,294,"nOPV2",17,"2018-06-26"
"19207","Done",0,35,198,"mOPV2",48,"2023-11-04"
"19208","Done",0,59,732,"bOPV",19,"2019-07-29"
"19209","Done",0,60,106,"mOPV2",68,"2019-01-26"
"19210","Done",0,60,83,"bOPV",68,"2021-10-08"
"19211","Done",0,60,628,"f-IPV",98,"2018-11-01"
"19212","Done",0,60,369,"bOPV",26,"2018-11-03"
"19213","Done",0,60,37,"bOPV",26,"2023-10-13"
"19214","Done",0,60,318,"bOPV",110,"2018-12-08"
"19215","Done",0,60,141,"mOPV2",44,"2017-03-25"
"19216","Done",0,60,27,"nOPV2",90,"2022-01-22"
"19217","Done",2,60,210,"bOPV",87,"2016-10-14"
"19218","Done",0,60,299,"bOPV",17,"2017-02-25"
"19219","Done",0,60,397,"bOPV",47,"2019-07-29"
"19220","Done",0,60,209,"nOPV2",43,"2023-09-29"
"19221","Done",0,60,727,"bOPV",19,"2022-05-13"
"19222","Done",0,60,434,"mOPV2",112,"2018-12-08"
"19223","Done",0,60,187,"bOPV",17,"2021-05-07"
"19224","Done",0,60,215,"bOPV",65,"2017-03-25"
"19225","Done",0,60,441,"bOPV",95,"2023-09-29"
"19226","Done",0,60,57,"mOPV2",91,"2016-09-16"
"19227","Done",0,60,642,"nOPV2",44,"2023-10-13"
"19228","Done",0,60,67,"bOPV",1,"2023-09-29"
"19229","Done",0,60,195,"nOPV2",106,"2019-07-29"
"19230","Done",0,60,194,"nOPV2",102,"2022-05-13"
"19231","Done",0,60,640,"nOPV2",1,"2022-03-26"
"19232","Done",0,60,293,"nOPV2",11,"2019-01-26"
"19233","Done",0,60,756,"nOPV2",22,"2018-12-08"
"19234","Done",0,60,150,"bOPV",22,"2022-05-13"
"19235","Done",0,60,113,"bOPV",95,"2023-09-29"
"19236","Done",0,60,261,"nOPV2",105,"2022-01-22"
"19237","Done",0,60,511,"bOPV",11,"2022-01-22"
"19238","Done",0,59,264,"bOPV",19,"2016-09-16"
"19239","Done",0,60,681,"nOPV2",26,"2017-03-25"
"19240","Done",0,60,183,"nOPV2",22,"2023-12-14"
"19241","Done",0,60,745,"nOPV2",43,"2021-10-08"
"19242","Done",0,60,541,"nOPV2",77,"2022-02-19"
"19243","Done",0,60,328,"nOPV2",45,"2017-02-25"
"19244","Done",0,60,205,"bOPV",111,"2023-09-29"
"19245","Done",0,60,126,"bOPV",68,"2016-12-16"
"19246","Done",0,60,145,"bOPV",83,"2020-02-01"
"19247","Done",0,60,70,"nOPV2",18,"2021-04-23"
"19248","Done",0,60,325,"nOPV2",47,"2017-10-13"
"19249","Done",0,60,593,"nOPV2",107,"2018-06-26"
"19250","Done",0,60,431,"bOPV",82,"2017-02-25"
"19251","Done",0,60,706,"bOPV",111,"2020-02-01"
"19252","Done",0,60,697,"bOPV",110,"2021-05-07"
"19253","Done",0,60,460,"nOPV2",110,"2017-11-04"
"19254","Done",0,60,170,"mOPV2",68,"2019-07-26"
"19255","Done",0,60,682,"nOPV2",55,"2019-07-12"
"19256","Done",0,60,498,"IPV + bOPV",24,"2017-11-04"
"19257","Done",0,60,660,"f-IPV",11,"2021-05-07"
"19258","Done",0,60,480,"bOPV",25,"2019-07-29"
"19259","Done",0,60,292,"bOPV",55,"2023-10-13"
"19260","Done",0,60,105,"f-IPV",42,"2019-07-29"
"19261","Done",0,60,3,"nOPV2",25,"2019-06-14"
"19262","Done",0,60,677,"bOPV",110,"2022-01-22"
"19263","Done",0,60,656,"mOPV2",38,"2018-04-06"
"19264","Done",0,60,144,"nOPV2",26,"2021-05-07"
"19265","Done",0,60,301,"f-IPV",98,"2021-07-30"
"19266","Done",0,60,311,"f-IPV",90,"2017-02-25"
"19267","Done",0,60,173,"bOPV",21,"2018-04-06"
"19268","Done",0,60,717,"bOPV",103,"2019-07-29"
"19269","Done",0,35,419,"bOPV",99,"2018-06-26"
"19270","Done",0,60,647,"nOPV2",11,"2019-05-03"
"19271","Done",0,60,398,"bOPV",38,"2021-04-09"
"19272","Done",0,60,42,"bOPV",109,"2018-04-06"
"19273","Done",0,60,682,"nOPV2",68,"2023-09-29"
"19274","Done",0,60,716,"nOPV2",48,"2023-09-29"
"19275","Done",0,60,641,"bOPV",110,"2023-09-29"
"19276","Done",0,60,695,"bOPV",92,"2018-01-20"
"19277","Done",0,60,107,"f-IPV",110,"2023-11-04"
"19278","Done",0,60,666,"bOPV",110,"2019-07-12"
"19279","Done",0,60,615,"mOPV2",111,"2019-07-29"
"19280","Done",0,60,640,"bOPV",45,"2023-10-13"
"19281","Done",0,60,219,"nOPV2",35,"2023-11-04"
"19282","Done",0,60,461,"bOPV",93,"2021-05-07"
"19283","Done",0,60,67,"nOPV2",38,"2023-12-14"
"19284","Done",0,60,55,"bOPV",50,"2016-12-03"
"19285","Done",0,60,476,"nOPV2",18,"2023-12-14"
"19286","Done",0,60,722,"nOPV2",90,"2021-05-07"
"19287","Done",0,60,290,"nOPV2",13,"2019-04-12"
"19288","Done",0,60,255,"nOPV2",111,"2023-10-13"
"19289","Done",0,60,601,"nOPV2",93,"2022-01-22"
"19290","Done",0,60,83,"bOPV",109,"2019-07-29"
"19291","Done",0,60,11,"nOPV2",38,"2019-07-12"
"19292","Done",0,60,236,"nOPV2",42,"2016-11-12"
"19293","Done",0,60,196,"bOPV",106,"2019-07-29"
"19294","Done",0,60,480,"bOPV",99,"2018-12-08"
"19295","Done",0,60,612,"nOPV2",95,"2023-11-04"
"19296","Done",0,60,66,"nOPV2",89,"2022-01-22"
"19297","Done",0,60,664,"nOPV2",20,"2018-06-26"
"19298","Done",0,60,507,"bOPV",68,"2017-04-21"
"19299","Done",0,60,353,"nOPV2",37,"2023-10-13"
"19300","Done",0,60,748,"bOPV",94,"2017-06-30"
"19301","Done",0,60,455,"nOPV2",107,"2022-05-13"
"19302","Done",0,60,237,"mOPV2",26,"2020-02-01"
"19303","Done",0,59,302,"nOPV2",47,"2016-09-16"
"19304","Done",0,60,582,"mOPV2",111,"2022-05-13"
"19305","Done",0,60,697,"nOPV2",44,"2021-09-03"
"19306","Done",0,60,344,"f-IPV",88,"2023-12-14"
"19307","Done",0,60,514,"bOPV",43,"2021-05-07"
"19308","Done",0,60,562,"nOPV2",106,"2022-01-22"
"19309","Done",0,60,360,"nOPV2",105,"2019-01-26"
"19310","Done",0,60,468,"nOPV2",44,"2019-07-29"
"19311","Done",0,60,405,"nOPV2",18,"2022-01-22"
"19312","Done",0,60,741,"nOPV2",112,"2017-11-04"
"19313","Done",0,60,325,"bOPV",110,"2016-10-14"
"19314","Done",0,60,511,"bOPV",37,"2018-04-06"
"19315","Done",0,60,527,"bOPV",93,"2019-09-13"
"19316","Done",0,60,332,"bOPV",22,"2020-02-01"
"19317","Done",0,60,763,"bOPV",107,"2018-11-01"
"19318","Done",0,60,1,"f-IPV",105,"2022-01-22"
"19319","Done",0,60,533,"nOPV2",107,"2016-05-13"
"19320","Done",0,60,39,"bOPV",77,"2023-09-29"
"19321","Done",0,60,447,"bOPV",68,"2022-09-30"
"19322","Done",0,60,29,"bOPV",107,"2016-11-12"
"19323","Done",0,60,338,"bOPV",90,"2019-01-26"
"19324","Done",0,60,578,"nOPV2",91,"2022-05-13"
"19325","Done",0,59,317,"nOPV2",35,"2023-10-13"
"19326","Done",0,60,731,"nOPV2",109,"2023-11-04"
"19327","Done",0,60,158,"nOPV2",91,"2021-10-08"
"19328","Done",0,60,540,"nOPV2",105,"2022-02-19"
"19329","Done",0,60,484,"bOPV",17,"2017-11-04"
"19330","Done",0,60,259,"bOPV",12,"2019-12-01"
"19331","Done",0,60,127,"nOPV2",16,"2016-12-03"
"19332","Done",0,60,114,"bOPV",89,"2019-07-29"
"19333","Done",0,60,347,"bOPV",55,"2022-05-13"
"19334","Done",0,60,126,"bOPV",38,"2021-12-08"
"19335","Done",0,60,18,"f-IPV",18,"2019-07-29"
"19336","Done",0,60,692,"nOPV2",76,"2020-10-16"
"19337","Done",0,59,414,"bOPV",77,"2023-01-20"
"19338","Done",0,60,611,"bOPV",51,"2022-02-19"
"19339","Done",0,60,310,"nOPV2",110,"2022-09-02"
"19340","Done",0,59,249,"bOPV",90,"2017-02-25"
"19341","Done",0,60,449,"bOPV",82,"2016-12-16"
"19342","Done",0,60,414,"bOPV",38,"2018-04-06"
"19343","Done",0,60,84,"f-IPV",98,"2023-09-29"
"19344","Done",0,60,581,"bOPV",47,"2019-07-12"
"19345","Done",0,59,172,"nOPV2",55,"2021-12-08"
"19346","Done",0,60,133,"nOPV2",22,"2018-06-26"
"19347","Done",0,60,278,"nOPV2",39,"2019-07-12"
"19348","Done",0,60,365,"bOPV",13,"2019-07-12"
"19349","Done",0,60,684,"bOPV",90,"2023-09-29"
"19350","Done",0,60,119,"f-IPV",11,"2023-09-29"
"19351","Done",0,60,619,"bOPV",55,"2021-05-07"
"19352","Done",0,60,141,"nOPV2",110,"2023-09-29"
"19353","Done",0,60,94,"mOPV2",38,"2021-05-07"
"19354","Done",0,60,578,"nOPV2",12,"2017-03-25"
"19355","Done",0,60,411,"nOPV2",107,"2023-11-04"
"19356","Done",0,60,54,"mOPV2",77,"2017-04-21"
"19357","Done",0,60,240,"bOPV",44,"2019-04-12"
"19358","Done",0,60,291,"nOPV2",18,"2019-07-29"
"19359","Done",0,60,619,"bOPV",83,"2017-03-25"
"19360","Done",0,60,232,"bOPV",107,"2017-02-25"
"19361","Done",0,60,363,"bOPV",55,"2023-07-16"
"19362","Done",0,60,769,"bOPV",110,"2018-06-26"
"19363","Done",0,60,371,"nOPV2",110,"2024-03-02"
"19364","Done",0,60,563,"nOPV2",26,"2021-12-08"
"19365","Done",0,60,113,"nOPV2",89,"2021-12-08"
"19366","Done",0,60,606,"mOPV2",101,"2016-10-14"
"19367","Done",0,60,79,"bOPV",23,"2018-05-25"
"19368","Done",0,60,437,"bOPV",59,"2019-07-12"
"19369","Done",0,60,581,"nOPV2",44,"2016-12-16"
"19370","Done",0,59,419,"bOPV",88,"2019-07-12"
"19371","Done",0,60,403,"bOPV",26,"2017-01-28"
"19372","Done",0,60,389,"bOPV",95,"2017-01-28"
"19373","Done",0,60,507,"bOPV",48,"2023-10-13"
"19374","Done",0,60,582,"nOPV2",90,"2017-06-30"
"19375","Done",0,60,7,"mOPV2",83,"2022-01-22"
"19376","Done",0,60,353,"mOPV2",110,"2019-12-01"
"19377","Done",0,59,438,"bOPV",102,"2022-05-13"
"19378","Done",0,60,1,"mOPV2",68,"2021-12-08"
"19379","Done",0,60,420,"nOPV2",44,"2019-12-01"
"19380","Done",0,60,210,"bOPV",103,"2022-03-26"
"19381","Done",0,60,69,"bOPV",44,"2016-10-14"
"19382","Done",0,60,6,"nOPV2",110,"2020-10-16"
"19383","Done",0,60,203,"bOPV",78,"2021-10-08"
"19384","Done",0,60,417,"bOPV",11,"2021-04-23"
"19385","Done",0,60,727,"bOPV",68,"2023-09-29"
"19386","Done",0,60,117,"bOPV",17,"2022-05-13"
"19387","Done",0,60,636,"mOPV2",109,"2021-06-18"
"19388","Done",0,60,55,"nOPV2",110,"2017-02-25"
"19389","Done",0,60,540,"nOPV2",93,"2023-07-16"
"19390","Done",0,60,308,"bOPV",54,"2019-07-29"
"19391","Done",0,60,466,"nOPV2",91,"2022-09-02"
"19392","Done",0,60,310,"bOPV",68,"2019-05-24"
"19393","Done",0,60,413,"mOPV2",109,"2019-06-14"
"19394","Done",0,60,394,"nOPV2",14,"2018-04-06"
"19395","Done",0,60,620,"nOPV2",107,"2023-12-14"
"19396","Done",0,60,454,"bOPV",92,"2019-07-29"
"19397","Done",0,60,689,"bOPV",85,"2017-03-25"
"19398","Done",0,60,281,"bOPV",93,"2016-07-08"
"19399","Done",0,60,484,"nOPV2",14,"2021-06-25"
"19400","Done",0,60,547,"mOPV2",64,"2017-04-21"
"19401","Done",0,60,617,"bOPV",47,"2024-03-02"
"19402","Done",0,60,79,"bOPV",112,"2019-07-12"
"19403","Done",0,60,663,"mOPV2",44,"2016-07-22"
"19404","Done",0,60,53,"bOPV",1,"2016-08-14"
"19405","Done",0,60,299,"nOPV2",13,"2020-02-01"
"19406","Done",0,60,749,"nOPV2",55,"2023-11-04"
"19407","Done",0,60,361,"bOPV",109,"2021-05-07"
"19408","Done",0,60,406,"nOPV2",47,"2023-10-13"
"19409","Done",0,60,451,"bOPV",1,"2021-03-13"
"19410","Done",0,60,444,"nOPV2",107,"2016-05-13"
"19411","Done",0,60,515,"bOPV",111,"2018-04-06"
"19412","Done",0,60,181,"bOPV",22,"2023-10-13"
"19413","Done",0,60,377,"bOPV",95,"2017-06-30"
"19414","Done",0,60,436,"nOPV2",48,"2017-10-13"
"19415","Done",0,60,687,"nOPV2",111,"2022-05-13"
"19416","Done",0,60,303,"bOPV",26,"2023-09-29"
"19417","Done",0,60,4,"bOPV",83,"2018-04-06"
"19418","Done",0,60,545,"bOPV",112,"2023-12-14"
"19419","Done",0,60,295,"bOPV",94,"2022-05-13"
"19420","Done",0,60,744,"nOPV2",96,"2019-01-26"
"19421","Done",0,60,329,"bOPV",109,"2023-12-14"
"19422","Done",0,60,599,"nOPV2",26,"2019-11-30"
"19423","Done",0,60,260,"bOPV",95,"2023-12-14"
"19424","Done",0,60,619,"bOPV",46,"2022-01-22"
"19425","Done",0,60,524,"mOPV2",19,"2017-02-25"
"19426","Done",0,59,394,"nOPV2",107,"2016-07-22"
"19427","Done",0,60,90,"bOPV",38,"2020-10-16"
"19428","Done",0,60,22,"nOPV2",109,"2019-07-12"
"19429","Done",0,60,276,"bOPV",18,"2021-07-30"
"19430","Done",0,60,568,"IPV",68,"2022-12-17"
"19431","Done",0,60,661,"bOPV",12,"2023-11-04"
"19432","Done",0,60,461,"bOPV",48,"2023-10-13"
"19433","Done",0,60,675,"mOPV2",16,"2019-03-16"
"19434","Done",0,60,460,"bOPV",107,"2023-10-13"
"19435","Done",0,60,549,"bOPV",110,"2022-01-22"
"19436","Done",0,60,476,"nOPV2",102,"2022-03-26"
"19437","Done",0,60,705,"mOPV2",38,"2022-05-13"
"19438","Done",0,60,28,"nOPV2",81,"2017-04-21"
"19439","Done",0,60,508,"nOPV2",47,"2018-04-06"
"19440","Done",0,60,2,"bOPV",68,"2019-07-29"
"19441","Done",0,60,66,"bOPV",112,"2018-04-06"
"19442","Done",0,60,631,"nOPV2",18,"2016-09-16"
"19443","Done",0,59,319,"mOPV2",42,"2019-07-29"
"19444","Done",0,60,187,"nOPV2",17,"2020-02-01"
"19445","Done",0,60,495,"bOPV",93,"2024-03-02"
"19446","Done",0,60,225,"bOPV",51,"2019-12-01"
"19447","Done",0,60,507,"nOPV2",106,"2021-12-08"
"19448","Done",0,60,368,"bOPV",98,"2017-03-25"
"19449","Done",0,60,158,"f-IPV",41,"2019-07-29"
"19450","Done",0,60,59,"mOPV2",17,"2023-07-16"
"19451","Done",0,60,473,"bOPV",103,"2023-11-04"
"19452","Done",0,60,29,"bOPV",102,"2017-04-21"
"19453","Done",0,60,138,"nOPV2",106,"2022-03-26"
"19454","Done",0,59,136,"bOPV",1,"2023-11-04"
"19455","Done",0,60,249,"nOPV2",97,"2016-12-03"
"19456","Done",0,59,620,"mOPV2",18,"2023-09-29"
"19457","Done",0,60,370,"nOPV2",107,"2022-01-22"
"19458","Done",0,60,148,"bOPV",77,"2019-04-26"
"19459","Done",0,60,566,"nOPV2",111,"2019-06-14"
"19460","Done",0,60,759,"bOPV",104,"2023-12-14"
"19461","Done",0,60,602,"bOPV",107,"2023-09-29"
"19462","Done",0,60,674,"bOPV",17,"2021-06-25"
"19463","Done",0,60,359,"nOPV2",23,"2017-02-25"
"19464","Done",0,60,651,"nOPV2",109,"2020-02-01"
"19465","Done",0,60,275,"nOPV2",112,"2020-02-01"
"19466","Done",0,35,425,"bOPV",18,"2020-10-16"
"19467","Done",0,60,720,"bOPV",17,"2019-10-16"
"19468","Done",0,60,460,"bOPV",112,"2023-12-14"
"19469","Done",0,60,275,"nOPV2",86,"2017-03-25"
"19470","Done",0,60,504,"nOPV2",95,"2019-07-29"
"19471","Done",0,60,372,"nOPV2",3,"2022-12-17"
"19472","Done",0,60,186,"IPV",80,"2021-09-24"
"19473","Done",0,60,138,"nOPV2",12,"2018-12-08"
"19474","Done",0,60,486,"bOPV",107,"2021-06-25"
"19475","Done",0,60,121,"nOPV2",17,"2016-08-26"
"19476","Done",0,59,438,"nOPV2",86,"2018-04-06"
"19477","Done",0,60,126,"nOPV2",55,"2019-01-26"
"19478","Done",0,60,476,"bOPV",106,"2019-07-29"
"19479","Done",0,60,367,"bOPV",43,"2016-09-16"
"19480","Done",0,60,696,"nOPV2",68,"2017-10-13"
"19481","Done",0,60,301,"nOPV2",38,"2018-01-20"
"19482","Done",0,60,580,"bOPV",82,"2020-02-01"
"19483","Done",0,60,125,"nOPV2",23,"2017-10-13"
"19484","Done",0,60,528,"nOPV2",12,"2016-09-16"
"19485","Done",0,60,88,"nOPV2",16,"2024-03-02"
"19486","Done",0,60,178,"nOPV2",18,"2016-12-03"
"19487","Done",0,60,145,"nOPV2",77,"2016-12-16"
"19488","Done",0,60,629,"nOPV2",26,"2021-10-08"
"19489","Done",0,60,285,"bOPV",111,"2017-10-13"
"19490","Done",0,60,87,"nOPV2",109,"2022-07-29"
"19491","Done",0,60,712,"f-IPV",25,"2023-09-29"
"19492","Done",0,60,70,"nOPV2",111,"2019-06-14"
"19493","Done",0,60,211,"bOPV",93,"2020-09-11"
"19494","Done",0,60,653,"bOPV",17,"2019-12-01"
"19495","Done",0,60,585,"IPV + bOPV",52,"2022-09-30"
"19496","Done",0,60,308,"nOPV2",20,"2019-07-29"
"19497","Done",0,60,124,"bOPV",44,"2017-06-30"
"19498","Done",0,60,192,"nOPV2",46,"2018-11-01"
"19499","Done",0,60,637,"bOPV",26,"2019-07-12"
"19500","Done",0,60,2,"bOPV",44,"2021-10-08"
"19501","Done",0,60,640,"nOPV2",86,"2022-01-22"
"19502","Done",0,60,99,"bOPV",81,"2021-03-13"
"19503","Done",0,60,411,"mOPV2",43,"2022-01-22"
"19504","Done",0,60,728,"mOPV2",17,"2017-06-30"
"19505","Done",0,60,266,"nOPV2",111,"2016-05-13"
"19506","Done",0,60,678,"nOPV2",26,"2021-12-08"
"19507","Done",0,60,668,"bOPV",18,"2019-07-29"
"19508","Done",0,59,334,"nOPV2",107,"2021-10-08"
"19509","Done",0,60,166,"nOPV2",90,"2017-02-25"
"19510","Done",0,60,133,"bOPV",112,"2021-06-18"
"19511","Done",0,60,105,"nOPV2",26,"2019-07-29"
"19512","Done",0,59,502,"nOPV2",111,"2018-11-03"
"19513","Done",0,60,705,"nOPV2",39,"2023-11-04"
"19514","Done",0,60,663,"bOPV",12,"2023-09-29"
"19515","Done",0,35,68,"bOPV",18,"2017-02-25"
"19516","Done",0,60,14,"f-IPV",59,"2018-01-20"
"19517","Done",2,60,400,"bOPV",45,"2016-05-13"
"19518","Done",0,60,472,"nOPV2",109,"2022-12-17"
"19519","Done",0,60,83,"nOPV2",45,"2022-05-13"
"19520","Done",0,60,639,"nOPV2",99,"2017-10-13"
"19521","Done",0,59,695,"nOPV2",44,"2023-09-29"
"19522","Done",0,59,754,"nOPV2",93,"2022-03-26"
"19523","Done",0,59,14,"mOPV2",107,"2023-05-12"
"19524","Done",0,60,465,"nOPV2",14,"2022-11-05"
"19525","Done",0,60,314,"nOPV2",50,"2016-05-13"
"19526","Done",0,60,231,"nOPV2",18,"2018-04-06"
"19527","Done",0,60,423,"mOPV2",77,"2020-02-01"
"19528","Done",0,60,564,"bOPV",50,"2021-05-07"
"19529","Done",0,60,308,"bOPV",43,"2022-05-13"
"19530","Done",0,60,7,"nOPV2",55,"2019-11-30"
"19531","Done",0,60,136,"nOPV2",107,"2022-07-29"
"19532","Done",0,60,2,"bOPV",48,"2017-10-13"
"19533","Done",0,60,360,"IPV + bOPV",92,"2016-07-22"
"19534","Done",0,60,581,"bOPV",17,"2018-06-26"
"19535","Done",0,59,389,"nOPV2",22,"2023-07-16"
"19536","Done",0,60,68,"bOPV",111,"2021-05-07"
"19537","Done",0,60,465,"bOPV",18,"2020-02-01"
"19538","Done",0,60,75,"mOPV2",86,"2017-01-28"
"19539","Done",0,35,360,"f-IPV",17,"2017-03-25"
"19540","Done",0,60,647,"bOPV",89,"2023-12-14"
"19541","Done",0,59,67,"nOPV2",47,"2020-02-01"
"19542","Done",0,60,419,"mOPV2",106,"2023-10-13"
"19543","Done",0,60,215,"bOPV",84,"2016-08-26"
"19544","Done",0,59,46,"bOPV",22,"2016-12-16"
"19545","Done",0,60,675,"mOPV2",82,"2021-12-08"
"19546","Done",0,60,547,"bOPV",38,"2021-03-13"
"19547","Done",0,60,672,"bOPV",13,"2021-06-18"
"19548","Done",0,60,383,"bOPV",14,"2021-04-23"
"19549","Done",0,60,282,"nOPV2",44,"2023-11-04"
"19550","Done",0,60,328,"bOPV",14,"2023-10-13"
"19551","Done",0,60,128,"bOPV",38,"2023-01-20"
"19552","Done",0,60,114,"nOPV2",30,"2020-10-16"
